STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT13,WT16,WT19
USW00013958,"AUSTIN CAMP MABRY, TX US",6/30/15,0.75,0,0,,94,73,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/1/15,0,0,0,,91,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/2/15,0,0,0,,91,70,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/3/15,0,0,0,,91,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/4/15,0,0,0,,92,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/5/15,0,0,0,,91,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/6/15,0,0,0,,91,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/7/15,0,0,0,,91,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/8/15,0,0,0,,91,78,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/9/15,0,0,0,,93,76,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/10/15,0,0,0,,94,74,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/11/15,0,0,0,,93,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/12/15,0,0,0,,94,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/13/15,0,0,0,,96,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/14/15,0,0,0,,97,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/15/15,0,0,0,,95,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/16/15,0,0,0,,95,74,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/17/15,0,0,0,,96,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/18/15,0,0,0,,98,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/19/15,0,0,0,,97,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/20/15,0,0,0,,97,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/21/15,0,0,0,,97,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/22/15,0,0,0,,97,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/23/15,0,0,0,,99,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/24/15,0,0,0,,99,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/25/15,0,0,0,,98,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/26/15,0,0,0,,98,76,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/27/15,0,0,0,,100,77,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/28/15,0,0,0,,100,77,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/29/15,0,0,0,,101,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/30/15,0,0,0,,101,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/31/15,0,0,0,,102,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/1/15,0,0,0,,99,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/2/15,0,0,0,,100,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/3/15,0,0,0,,99,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/4/15,0,0,0,,100,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/5/15,0,0,0,,101,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/6/15,0,0,0,,102,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/7/15,0,0,0,,101,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/8/15,0,0,0,,102,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/9/15,0,0,0,,103,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/10/15,0,0,0,,104,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/11/15,0,0,0,,105,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/12/15,0,0,0,,105,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/13/15,0,0,0,,104,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/14/15,0,0,0,,101,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/15/15,0,0,0,,98,79,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/16/15,0,0,0,,98,75,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/17/15,0,0,0,,98,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/18/15,0,0,0,,99,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/19/15,0,0,0,,99,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/20/15,0.35,0,0,,84,73,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/21/15,0,0,0,,92,72,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/22/15,0,0,0,,99,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/23/15,0,0,0,,101,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/24/15,0,0,0,,101,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/25/15,0,0,0,,101,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/26/15,0,0,0,,98,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/27/15,0,0,0,,98,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/28/15,0,0,0,,98,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/29/15,0,0,0,,95,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/30/15,0,0,0,,96,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/31/15,0,0,0,,97,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/1/15,0,0,0,,94,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/2/15,0,0,0,,95,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/3/15,0,0,0,,94,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/4/15,0,0,0,,100,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/5/15,0.01,0,0,,101,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/6/15,0,0,0,,100,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/7/15,0,0,0,,100,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/8/15,0,0,0,,99,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/9/15,1.05,0,0,,93,74,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/10/15,0.79,0,0,,96,72,1,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/11/15,0,0,0,,93,75,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/12/15,0,0,0,,91,69,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/13/15,0,0,0,,91,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/14/15,0,0,0,,90,64,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/15/15,0,0,0,,95,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/16/15,0.04,0,0,,93,75,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/17/15,0,0,0,,96,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/18/15,0,0,0,,96,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/19/15,0,0,0,,96,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/20/15,0,0,0,,95,69,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/21/15,0,0,0,,95,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/22/15,0,0,0,,97,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/23/15,0,0,0,,94,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/24/15,0,0,0,,95,69,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/25/15,0,0,0,,96,72,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/26/15,0,0,0,,95,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/27/15,0,0,0,,95,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/28/15,0,0,0,,89,69,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/29/15,0,0,0,,94,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/30/15,0,0,0,,95,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/1/15,0,0,0,,94,69,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/2/15,0,0,0,,89,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/3/15,0,0,0,,87,56,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/4/15,0,0,0,,87,59,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/5/15,0,0,0,,85,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/6/15,0,0,0,,90,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/7/15,0,0,0,,91,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/8/15,0,0,0,,91,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/9/15,0,0,0,,88,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/10/15,0,0,0,,90,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/11/15,0,0,0,,95,64,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/12/15,0,0,0,,99,72,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/13/15,0,0,0,,94,64,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/14/15,0,0,0,,96,60,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/15/15,0,0,0,,95,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/16/15,0,0,0,,90,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/17/15,0,0,0,,88,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/18/15,0,0,0,,84,57,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/19/15,0,0,0,,86,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/20/15,0,0,0,,87,58,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/21/15,0,0,0,,86,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/22/15,0.16,0,0,,82,70,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/23/15,0.43,0,0,,80,71,1,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/24/15,4.79,0,0,,76,60,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/25/15,0.65,0,0,,64,57,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/26/15,0,0,0,,79,58,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/27/15,0,0,0,,84,58,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/28/15,0,0,0,,82,58,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/29/15,0,0,0,,81,51,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/30/15,4.93,0,0,,75,67,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/31/15,0.89,0,0,,77,65,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/1/15,0.07,0,0,,75,59,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/2/15,0,0,0,,79,57,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/3/15,0,0,0,,80,57,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/4/15,0,0,0,,78,61,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/5/15,0.05,0,0,,85,72,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/6/15,0.02,0,0,,76,59,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/7/15,0.53,0,0,,63,56,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/8/15,0,0,0,,71,53,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/9/15,0,0,0,,73,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/10/15,0,0,0,,74,60,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/11/15,0,0,0,,85,69,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/12/15,0,0,0,,71,56,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/13/15,0,0,0,,65,56,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/14/15,0.01,0,0,,65,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/15/15,0,0,0,,70,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/16/15,0.01,0,0,,75,65,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/17/15,1.03,0,0,,75,47,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/18/15,0,0,0,,72,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/19/15,0,0,0,,79,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/20/15,0,0,0,,77,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/21/15,0,0,0,,66,41,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/22/15,0,0,0,,59,34,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/23/15,0,0,0,,63,32,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/24/15,0,0,0,,64,47,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/25/15,0,0,0,,74,62,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/26/15,0.26,0,0,,74,68,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/27/15,1.46,0,0,,74,41,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/28/15,0.25,0,0,,44,39,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/29/15,0.04,0,0,,47,42,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/30/15,0,0,0,,55,45,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/1/15,0,0,0,,59,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/2/15,0,0,0,,68,42,,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/3/15,0,0,0,,63,40,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/4/15,0,0,0,,63,37,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/5/15,0,0,0,,65,37,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/6/15,0,0,0,,70,44,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/7/15,0,0,0,,69,44,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/8/15,0,0,0,,75,42,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/9/15,0,0,0,,76,47,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/10/15,0,0,0,,78,51,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/11/15,0,0,0,,79,52,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/12/15,0.01,0,0,,75,70,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/13/15,1.54,0,0,,74,46,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/14/15,0,0,0,,75,42,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/15/15,0,0,0,,75,53,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/16/15,0,0,0,,63,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/17/15,0,0,0,,68,39,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/18/15,0,0,0,,58,34,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/19/15,0,0,0,,66,36,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/20/15,0,0,0,,67,51,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/21/15,0,0,0,,76,54,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/22/15,0,0,0,,79,49,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/23/15,0,0,0,,81,53,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/24/15,0,0,0,,74,52,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/25/15,0,0,0,,70,51,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/26/15,0.1,0,0,,78,70,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/27/15,1.32,0,0,,73,36,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/28/15,0,0,0,,46,36,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/29/15,0.03,0,0,,49,37,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/30/15,0,0,0,,57,41,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/31/15,0,0,0,,53,39,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/1/16,0,0,0,,48,44,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/2/16,0.2,0,0,,47,42,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/3/16,0,0,0,,62,41,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/4/16,0,0,0,,58,37,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/5/16,0,0,0,,56,36,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/6/16,0.13,0,0,,53,46,1,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/7/16,0,0,0,,73,49,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/8/16,0,0,0,,66,44,1,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/9/16,0,0,0,,58,38,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/10/16,0,0,0,,50,33,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/11/16,0,0,0,,56,34,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/12/16,0,0,0,,66,34,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/13/16,0,0,0,,66,38,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/14/16,0,0,0,,70,47,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/15/16,0,0,0,,70,48,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/16/16,0,0,0,,64,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/17/16,0,0,0,,57,32,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/18/16,0,0,0,,59,36,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/19/16,0,0,0,,69,43,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/20/16,0,0,0,,57,45,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/21/16,0.01,0,0,,64,43,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/22/16,0,0,0,,54,37,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/23/16,0,0,0,,57,31,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/24/16,0,0,0,,70,35,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/25/16,0,0,0,,75,56,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/26/16,0,0,0,,58,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/27/16,0,0,0,,59,36,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/28/16,0,0,0,,71,32,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/29/16,0,0,0,,76,38,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/30/16,0,0,0,,77,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/31/16,0,0,0,,86,58,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/1/16,0,0,0,,77,54,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/2/16,0,0,0,,72,51,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/3/16,0,0,0,,58,39,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/4/16,0,0,0,,59,34,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/5/16,0,0,0,,62,33,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/6/16,0,0,0,,61,39,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/7/16,0,0,0,,68,32,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/8/16,0,0,0,,65,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/9/16,0,0,0,,74,39,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/10/16,0,0,0,,74,38,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/11/16,0,0,0,,83,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/12/16,0,0,0,,79,47,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/13/16,0,0,0,,75,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/14/16,0,0,0,,75,57,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/15/16,0,0,0,,74,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/16/16,0,0,0,,82,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/17/16,0,0,0,,75,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/18/16,0,0,0,,79,54,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/19/16,0,0,0,,81,64,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/20/16,0,0,0,,76,66,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/21/16,0.01,0,0,,71,65,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/22/16,0,0,0,,72,57,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/23/16,1.33,0,0,,61,47,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/24/16,0,0,0,,65,42,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/25/16,0,0,0,,69,38,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/26/16,0,0,0,,64,41,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/27/16,0,0,0,,73,42,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/28/16,0,0,0,,78,55,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/29/16,0,0,0,,77,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/1/16,0,0,0,,81,59,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/2/16,0,0,0,,78,49,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/3/16,0,0,0,,83,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/4/16,0,0,0,,76,45,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/5/16,0,0,0,,79,57,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/6/16,0,0,0,,77,58,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/7/16,0.01,0,0,,76,64,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/8/16,0.22,0,0,,83,68,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/9/16,2.18,0,0,,71,59,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/10/16,0.4,0,0,,64,58,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/11/16,0.36,0,0,,71,59,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/12/16,0,0,0,,74,57,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/13/16,0,0,0,,85,56,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/14/16,0,0,0,,92,54,,,,,,,,,,
